T_battery_loss,T_battery_mae,liquid_frac_loss,liquid_frac_mae,loss,val_T_battery_loss,val_T_battery_mae,val_liquid_frac_loss,val_liquid_frac_mae,val_loss,learning_rate
0.23003169894218445,0.4137248396873474,0.46414145827293396,0.46498987078666687,1.3855185508728027,0.00047751571401022375,0.025544241070747375,0.008183796890079975,0.09040050953626633,1.0834649801254272,4.999999873689376e-05
0.21351934969425201,0.37912172079086304,0.46137380599975586,0.4679771363735199,1.3578351736068726,0.0008550889906473458,0.02902951091527939,0.007221527397632599,0.08493706583976746,1.0708599090576172,4.999999873689376e-05
0.20435544848442078,0.36681070923805237,0.45665058493614197,0.46116065979003906,1.3364709615707397,0.001850409316830337,0.04421354830265045,0.006185831036418676,0.07861186563968658,1.0585401058197021,4.999999873689376e-05
0.200708270072937,0.35810238122940063,0.45171111822128296,0.4583577811717987,1.3182224035263062,0.002289229305461049,0.051210254430770874,0.006167308893054724,0.07849550247192383,1.0458272695541382,4.999999873689376e-05
0.19181665778160095,0.3495086133480072,0.44975778460502625,0.45727798342704773,1.2974258661270142,0.002581919776275754,0.055830977857112885,0.006290043238550425,0.0792786031961441,1.0330899953842163,4.999999873689376e-05
0.18487119674682617,0.34151655435562134,0.4480086863040924,0.4561907649040222,1.2777639627456665,0.0032064318656921387,0.06484740227460861,0.00614289240911603,0.07834497839212418,1.020667314529419,4.999999873689376e-05
0.18183161318302155,0.33810266852378845,0.4451155364513397,0.45508620142936707,1.2614386081695557,0.003406982868909836,0.06749562919139862,0.0062410407699644566,0.0789753720164299,1.008047342300415,4.999999873689376e-05
0.17592297494411469,0.32987266778945923,0.44281867146492004,0.4541132152080536,1.2404905557632446,0.0037693672347813845,0.0721626952290535,0.00616798922419548,0.07849070429801941,0.9956894516944885,4.999999873689376e-05
0.17022013664245605,0.3225744366645813,0.44369545578956604,0.45321160554885864,1.2226935625076294,0.003984769340604544,0.0747656375169754,0.0061827548779547215,0.07858837395906448,0.9833785891532898,4.999999873689376e-05
0.1651604324579239,0.31941336393356323,0.4409346878528595,0.4519874155521393,1.2083258628845215,0.0042271725833415985,0.07761412113904953,0.006072538439184427,0.0778847485780716,0.9773896336555481,2.499999936844688e-05
0.1661255806684494,0.3187209963798523,0.4438675343990326,0.45227283239364624,1.201856255531311,0.004390958696603775,0.07948373258113861,0.006042827386409044,0.07769585400819778,0.9713996648788452,2.499999936844688e-05
0.16521123051643372,0.31860244274139404,0.4410631060600281,0.4515846073627472,1.1955161094665527,0.004338553175330162,0.07887084037065506,0.00606629578396678,0.07785269618034363,0.9652406573295593,2.499999936844688e-05
0.16200312972068787,0.31456881761550903,0.4433605670928955,0.4526476263999939,1.1849877834320068,0.004544354043900967,0.0811799168586731,0.006021423730999231,0.07756560295820236,0.9593485593795776,2.499999936844688e-05
0.1570131927728653,0.31166529655456543,0.43944117426872253,0.4522381126880646,1.1762498617172241,0.0046066599898040295,0.08187408745288849,0.0060693793930113316,0.07787283509969711,0.9533870816230774,2.499999936844688e-05
0.1507004052400589,0.3026932179927826,0.4380575716495514,0.4509674310684204,1.163720726966858,0.004819952417165041,0.08418860286474228,0.006033594254404306,0.07764381170272827,0.947580873966217,2.499999936844688e-05
0.15324975550174713,0.30398523807525635,0.4375707805156708,0.4512591063976288,1.1587026119232178,0.005070337560027838,0.08683784306049347,0.005957324057817459,0.07715174555778503,0.9418393969535828,2.499999936844688e-05
0.15197798609733582,0.3034956455230713,0.43857094645500183,0.45142385363578796,1.1510021686553955,0.004949413705617189,0.08556709438562393,0.006059335079044104,0.07781077921390533,0.9358252286911011,2.499999936844688e-05
0.14600352942943573,0.29922839999198914,0.4381294250488281,0.4506530165672302,1.1418200731277466,0.0050700344145298,0.08683335781097412,0.006017528474330902,0.07754268497228622,0.9329796433448792,1.249999968422344e-05
0.14515617489814758,0.2951497733592987,0.4379798471927643,0.4507156312465668,1.1372281312942505,0.005185936577618122,0.08804049342870712,0.005981530994176865,0.07730992883443832,0.9301449060440063,1.249999968422344e-05
0.14690159261226654,0.298130065202713,0.43721744418144226,0.4508250653743744,1.1358585357666016,0.005393559113144875,0.09016425162553787,0.0059043061919510365,0.07680635899305344,0.9273948073387146,1.249999968422344e-05
0.14035432040691376,0.2941471040248871,0.4361700117588043,0.44975024461746216,1.1289746761322021,0.005498591344803572,0.09122943878173828,0.005909461993724108,0.07683563232421875,0.9245803952217102,1.249999968422344e-05
0.14246533811092377,0.2965361177921295,0.4390379786491394,0.4501611292362213,1.1275714635849,0.005336510483175516,0.08960843086242676,0.0060278247110545635,0.07759768515825272,0.9215293526649475,1.249999968422344e-05
0.14227242767810822,0.2942259907722473,0.43775492906570435,0.451545774936676,1.1231532096862793,0.005384568590670824,0.09010225534439087,0.00602109357714653,0.07755197584629059,0.9186658263206482,1.249999968422344e-05
0.14209027588367462,0.29201415181159973,0.43664950132369995,0.44964393973350525,1.119268774986267,0.005548530723899603,0.09174767136573792,0.005979959387332201,0.07728549838066101,0.915915310382843,1.249999968422344e-05
0.13673549890518188,0.28918904066085815,0.4350349009037018,0.4504941999912262,1.1126459836959839,0.005647456739097834,0.09272414445877075,0.0059809270314872265,0.07729198038578033,0.9131249189376831,1.249999968422344e-05
0.14007124304771423,0.28943589329719543,0.43608418107032776,0.4496520161628723,1.1095484495162964,0.005642341449856758,0.09267278015613556,0.006015455350279808,0.07751508802175522,0.9116873741149902,6.24999984211172e-06
