T_battery_loss,T_battery_mae,liquid_frac_loss,liquid_frac_mae,loss,val_T_battery_loss,val_T_battery_mae,val_liquid_frac_loss,val_liquid_frac_mae,val_loss,learning_rate
0.39177876710891724,0.7565132975578308,1.559510350227356,1.2462302446365356,1.7176092863082886,0.04842421039938927,0.3132530748844147,1.4881267547607422,1.2200024127960205,1.3586640357971191,4.999999873689376e-05
0.2624182105064392,0.5171030163764954,1.606518030166626,1.265386939048767,1.5845003128051758,0.02253953367471695,0.2142845094203949,1.5228862762451172,1.234174132347107,1.3293976783752441,4.999999873689376e-05
0.2323719710111618,0.4488685131072998,1.6128408908843994,1.268449306488037,1.549025535583496,0.013241701759397984,0.16461247205734253,1.5070663690567017,1.2277486324310303,1.3086044788360596,4.999999873689376e-05
0.21544337272644043,0.4194561243057251,1.585200548171997,1.2576285600662231,1.5177243947982788,0.009467692114412785,0.13940423727035522,1.4728293418884277,1.213724970817566,1.2904112339019775,4.999999873689376e-05
0.20304135978221893,0.4005970060825348,1.552714228630066,1.2448830604553223,1.492859125137329,0.007085904944688082,0.12076207995414734,1.4417070150375366,1.2008367776870728,1.274017333984375,4.999999873689376e-05
0.193604975938797,0.3865225911140442,1.5306841135025024,1.2357807159423828,1.4707554578781128,0.005243405699729919,0.10402228683233261,1.4163055419921875,1.1902155876159668,1.2589715719223022,4.999999873689376e-05
0.18565702438354492,0.37413647770881653,1.5124180316925049,1.2281739711761475,1.4500516653060913,0.0038645146414637566,0.08941789716482162,1.3953126668930054,1.1813660860061646,1.245045781135559,4.999999873689376e-05
0.17712581157684326,0.3580106794834137,1.49371337890625,1.2205965518951416,1.426878571510315,0.002909628441557288,0.07766508311033249,1.3763608932495117,1.1733192205429077,1.2318706512451172,4.999999873689376e-05
0.16983160376548767,0.35067301988601685,1.4768650531768799,1.2137465476989746,1.4098471403121948,0.002003244822844863,0.06449835747480392,1.361165165901184,1.1668264865875244,1.219327449798584,4.999999873689376e-05
0.15988990664482117,0.3363441228866577,1.4646453857421875,1.2085533142089844,1.3889764547348022,0.0014470136957243085,0.054812926799058914,1.347246766090393,1.1608480215072632,1.2073593139648438,4.999999873689376e-05
0.15320482850074768,0.32767656445503235,1.4506436586380005,1.2026727199554443,1.369843602180481,0.0010772541863843799,0.04724091663956642,1.3346115350723267,1.155393123626709,1.1957720518112183,4.999999873689376e-05
0.14504139125347137,0.3175481855869293,1.4419468641281128,1.199042558670044,1.3520234823226929,0.0008290192927233875,0.04137908294796944,1.3226929903030396,1.150224208831787,1.1844151020050049,4.999999873689376e-05
0.14255909621715546,0.31216779351234436,1.4328711032867432,1.1950310468673706,1.337496280670166,0.0005175757105462253,0.032845571637153625,1.3137377500534058,1.146323800086975,1.1734223365783691,4.999999873689376e-05
0.1384701430797577,0.30793312191963196,1.4228657484054565,1.1912108659744263,1.3246530294418335,0.0003274013288319111,0.02637181244790554,1.3047680854797363,1.142404317855835,1.1625964641571045,4.999999873689376e-05
0.1337590217590332,0.3015925884246826,1.4136987924575806,1.1873509883880615,1.3095256090164185,0.0002332627191208303,0.022483928129076958,1.29603111743927,1.138574481010437,1.1519129276275635,4.999999873689376e-05
0.13346269726753235,0.29920604825019836,1.4066156148910522,1.1844696998596191,1.2982196807861328,0.00016273916116915643,0.018939130008220673,1.2880536317825317,1.135064721107483,1.1413958072662354,4.999999873689376e-05
0.12940871715545654,0.2942061424255371,1.397814154624939,1.1807570457458496,1.2825467586517334,0.0001436391903553158,0.017808442935347557,1.2798951864242554,1.1314654350280762,1.1309442520141602,4.999999873689376e-05
0.12472154200077057,0.28914451599121094,1.3919960260391235,1.1781920194625854,1.2685530185699463,7.760705193504691e-05,0.01251072809100151,1.2742705345153809,1.1289746761322021,1.1208781003952026,4.999999873689376e-05
0.12603741884231567,0.2918028235435486,1.3850640058517456,1.1752480268478394,1.2595692873001099,6.315912469290197e-05,0.010293528437614441,1.268426537513733,1.126381754875183,1.1108862161636353,4.999999873689376e-05
0.12418540567159653,0.2865402400493622,1.3805917501449585,1.1732177734375,1.2471400499343872,7.229380571516231e-05,0.011850852519273758,1.2617212533950806,1.1233996152877808,1.1008434295654297,4.999999873689376e-05
0.11756511777639389,0.2829324007034302,1.3744431734085083,1.1708970069885254,1.233353853225708,9.479557047598064e-05,0.014274083077907562,1.2552989721298218,1.1205363273620605,1.0909422636032104,4.999999873689376e-05
0.11325190961360931,0.2771987318992615,1.367890477180481,1.1679835319519043,1.2185616493225098,6.137508171377704e-05,0.009912284091114998,1.2516045570373535,1.1188839673995972,1.081460952758789,4.999999873689376e-05
0.11560706794261932,0.2786715030670166,1.3650219440460205,1.1668108701705933,1.2104840278625488,6.611087883356959e-05,0.01090606115758419,1.2466155290603638,1.1166503429412842,1.0719152688980103,4.999999873689376e-05
0.11332378536462784,0.27488505840301514,1.3595980405807495,1.1645848751068115,1.1986671686172485,6.765494617866352e-05,0.011161508038640022,1.242141842842102,1.1146434545516968,1.062503695487976,4.999999873689376e-05
0.1115301176905632,0.27344855666160583,1.355846643447876,1.1630204916000366,1.1885385513305664,6.917611608514562e-05,0.011395265348255634,1.2380765676498413,1.1128169298171997,1.0532463788986206,4.999999873689376e-05
0.11344452202320099,0.27051568031311035,1.351805329322815,1.1610069274902344,1.1771540641784668,6.291165482252836e-05,0.010254296474158764,1.2344413995742798,1.1111812591552734,1.0441230535507202,4.999999873689376e-05
0.10959809273481369,0.2703951895236969,1.3474661111831665,1.1593220233917236,1.1680247783660889,7.384586206171662e-05,0.012049179524183273,1.230440616607666,1.1093779802322388,1.0350627899169922,4.999999873689376e-05
0.10797262191772461,0.26665398478507996,1.3429592847824097,1.157485842704773,1.157397747039795,7.133528561098501e-05,0.011703155934810638,1.228847861289978,1.1086591482162476,1.0306127071380615,2.499999936844688e-05
