loss,mse,rmse
0.12794957535807044,0.271726511891133,0.3902595206562962
0.007502192109365881,0.015005079038590857,0.09621176771886114
0.01318524470804862,0.02637048941609724,0.1205464102860008
0.03372109337784163,0.06744218675568325,0.20546886745973358
0.006138200315126597,0.012276400630253193,0.07902038819156587
0.009437279675869702,0.018874559351739404,0.10122747576928565
0.0008859621768254199,0.0017719243536508398,0.030825978660556887
0.0008802232060978506,0.0017604464121957011,0.02966969359133925
0.0007798185844714161,0.0015596371689428322,0.0278962812951899
0.0005100254725063178,0.0010200509450126356,0.02118639865199969
0.0005326462370955402,0.0010652924741910803,0.022226265988345924
0.00042559596976222535,0.0008511919395244507,0.020281063916627318
0.000331448443941034,0.000662896887882068,0.017485927538447348
0.000705740195105266,0.001411480390210532,0.028816546358367695
0.0011068997946397628,0.0022137995892795256,0.03557734045399619
0.00244863169286873,0.00489726338573746,0.0544948509994096
0.003063733854214336,0.006127467708428672,0.06103434510129903
0.01253571277181566,0.02507142554363132,0.10516090877354145
0.0032883539726417965,0.006576707945283593,0.06300069781760352
0.0014568627333314257,0.0029137254666628514,0.04457783617212304
0.0012165984935312022,0.0024331969870624044,0.03835645698210491
0.002110342348091113,0.004220684696182226,0.055304166894139986
0.0015275840716900088,0.0030551681433800175,0.0474239572350468
0.0005704009027048025,0.001140801805409605,0.026561277150176466
0.0003540189304532402,0.0007080378609064804,0.017928141089422363
0.00034960884522255195,0.0006992176904451039,0.019102151854895055
0.0003552530211209159,0.0007105060422418318,0.019079356786928008
0.00034868388633892014,0.0006973677726778403,0.020200164824823983
0.0003504387950589002,0.0007008775901178004,0.019677233636944687
0.00034752059408665404,0.0006950411881733081,0.018211486556018435
0.0006903650686768157,0.0013807301373536314,0.029658878441633924
0.00030546689285801317,0.0006109337857160263,0.01805976117944478
0.00029696852796316114,0.0005939370559263223,0.01883077872168672
0.0005266294181378076,0.0010532588362756152,0.027251486400408403
0.0008232254059099172,0.0016464508118198345,0.032116493303328754
0.0006462526770714508,0.0012925053541429016,0.028981304414836425
0.0017746872780792598,0.0035493745561585195,0.051896658360159824
0.0019407766562137242,0.0038815533124274483,0.05040364040095093
0.0037815082441901332,0.0075630164883802664,0.07679221798067114
0.0007901632060484839,0.0015803264120969678,0.03288325033583013
0.00027279339625546785,0.0005455867925109357,0.017730990253455405
0.0020754076762321866,0.004150815352464373,0.04823602959846279
0.025319871593092104,0.05063974318618421,0.1908416819359575
0.0037525727888513367,0.007505145577702673,0.06189816771407745
0.0007254513310596979,0.0014509026621193958,0.029198145726695657
0.0005552788412939792,0.0011105576825879585,0.025345586845651268
0.00043155440608383546,0.0008631088121676709,0.020588673168094828
0.00029691473472236597,0.0005938294694447319,0.01694946905149014
0.00035508247033764204,0.0007101649406752841,0.018855781638038544
0.0003837221270487134,0.0007674442540974268,0.020579640036781453
0.00038814011450085675,0.0007762802290017135,0.021437034463243826
