loss,mse,rmse
0.12795055388581075,0.2717287208826747,0.3902538304616298
0.00750460491918992,0.015009899017085056,0.09619953296080763
0.013203279424669746,0.02640655884933949,0.12050451430758195
0.033416252663326824,0.06683250532665365,0.20399093958881817
0.005727103666978499,0.011454207333956998,0.07393675225321203
0.008514666696292547,0.017029333392585094,0.09427593259939125
0.0008304829488251032,0.0016609658976502065,0.030086990564762217
0.0007055091738753358,0.0014110183477506716,0.02590847942046821
0.0006955636420258315,0.001391127284051663,0.026663739524415826
0.0005012416686635593,0.0010024833373271187,0.02091583687579259
0.0005315324876107752,0.0010630649752215505,0.022549295706474886
0.000411108565454502,0.000822217130909004,0.020041482064074703
0.00033633543804784593,0.0006726708760956919,0.01804300629883073
0.0011661998579386688,0.0023323997158773376,0.038078641375925926
0.0011431034178843089,0.0022862068357686178,0.03686682399295803
0.001668182736498888,0.003336365472997776,0.045727742077516655
0.0026779806032209306,0.005355961206441861,0.05658549369379346
0.014763315816039072,0.029526631632078144,0.1089042020629027
0.00350584574955844,0.00701169149911688,0.062435261725581115
0.0012991487226031496,0.002598297445206299,0.041892438109165854
0.0010856122176911803,0.0021712244353823606,0.03640012810106522
0.0018964743131805659,0.0037929486263611318,0.052321578008455355
0.001814207704884601,0.003628415409769202,0.052260034108933595
0.000652669371305592,0.001305338742611184,0.027887738334746764
0.0003396710876164174,0.0006793421752328348,0.017395379981358667
0.00028960300791587606,0.0005792060158317521,0.01702532057533972
0.0002899182660988637,0.0005798365321977274,0.01660197881116931
0.0002713960842908948,0.0005427921685817896,0.017247897808972214
0.0002846475616532221,0.0005692951233064442,0.01707140350647803
0.00021137720437666629,0.00042275440875333257,0.014788632355963014
0.0002960638099222836,0.0005921276198445672,0.019598271386764413
0.0003958956452584468,0.0007917912905168936,0.02149035156388501
0.00024867953719263724,0.0004973590743852745,0.016413057230446223
0.00042894316914043884,0.0008578863382808777,0.0240190392792491
0.001066044452506633,0.002132088905013266,0.03815695386313434
0.0004363559342587158,0.0008727118685174316,0.023980049303333674
0.0017706845816584454,0.0035413691633168908,0.04929700025490352
0.002363769517991646,0.004727539035983292,0.05530070080421865
0.005638851898012425,0.01127770379602485,0.08367872050730511
0.008702520395438893,0.017405040790877787,0.1062961301699813
0.009661754749991555,0.01932350949998311,0.1031790190609172
0.0029583188668766526,0.005916637733753305,0.061232009057753854
0.0005841084095639612,0.0011682168191279223,0.02549948978620315
0.0005360061199322022,0.0010720122398644044,0.0226259366999979
0.0006719983492075698,0.0013439966984151396,0.029974659805053046
0.0003074748628559324,0.0006149497257118648,0.017898478789720684
0.00025893966150911346,0.0005178793230182269,0.015076236275906143
0.00017936684040965441,0.00035873368081930883,0.012727640963359071
0.0003194498447507093,0.0006388996895014186,0.01893266704033262
0.0003060981863151418,0.0006121963726302836,0.018889831428948258
0.00021064362376108648,0.00042128724752217296,0.015045651639645387
0.00022228816484185033,0.00044457632968370066,0.01619991147973841
0.00020982030847583084,0.0004196406169516617,0.015221322791018923
0.0008084567110829864,0.0016169134221659727,0.03291477788838425
0.0015365129291045117,0.0030730258582090234,0.04746000145761562
0.0010666583272203362,0.0021333166544406723,0.038822647839385487
0.0007963909476805904,0.0015927818953611807,0.03356194835588602
0.0009191133136904942,0.0018382266273809884,0.03420519719033369
0.001683511283692139,0.003367022567384278,0.04709504160897008
0.00753034604565203,0.01506069209130406,0.09080401082922306
0.00088896200912976,0.00177792401825952,0.031325869844295084
0.005948951210952406,0.011897902421904812,0.0835286864079535
0.0008187332106679435,0.001637466421335887,0.03056875589910695
0.0011708133157672558,0.0023416266315345116,0.04003605950856581
0.001872259286613241,0.003744518573226482,0.051358526685674276
0.0006709722510489006,0.0013419445020978011,0.026436901244700755
0.000797401880072357,0.001594803760144714,0.032527938529217086
0.00045395011921089333,0.0009079002384217867,0.023558618822633954
0.0004054495989359046,0.0008108991978718092,0.023515253650423673
0.00029673979152039666,0.0005934795830407933,0.018698231083232843
0.0005458689538581243,0.0010917379077162487,0.025438807738412703
0.00024385122694801405,0.0004877024538960281,0.0167323688327867
0.0007015065761022145,0.001403013152204429,0.029398096286292585
0.002643507308000283,0.005287014616000566,0.05696983916152801
0.0015051081204286935,0.003010216240857387,0.039598467852920295
0.00025788406229046196,0.0005157681245809239,0.01793308046929139
0.00020814989568894557,0.00041629979137789114,0.015409672371710518
0.000452338248949705,0.00090467649789941,0.020248742519678283
