loss,mse,rmse
0.3145712866127724,0.9779080980216219,0.6189988964503365
0.026595143642199608,0.053294357632798245,0.17020218690990338
0.032893000337831574,0.06578600067566315,0.20089827688144787
0.007022432090246866,0.014044864180493732,0.08820238228820797
0.0017885222262232707,0.0035770444524465413,0.04676730530752268
0.0017456605153676767,0.0034913210307353534,0.04631169818624455
0.0016594715185803467,0.0033189430371606933,0.04625183036301418
0.006411039044295259,0.012822078088590518,0.09012645391547787
0.003811346955451102,0.007622693910902204,0.0738303935255057
0.0040993910475533215,0.008198782095106643,0.07930689602425056
0.0015723894049447804,0.0031447788098895608,0.04546960797826094
0.0031153953391870864,0.006230790678374173,0.06310365599347278
0.0020283104663316666,0.004056620932663333,0.05048228212565716
0.003099128250349687,0.006198256500699374,0.06593584820761213
0.001004481502510706,0.002008963005021412,0.03777970047002392
0.000694471381380676,0.001388942762761352,0.030124152747781147
0.0012217350312831903,0.0024434700625663806,0.04307715434447995
0.0023155478292794995,0.004631095658558999,0.05881064505249794
0.0018524243306663785,0.003704848661332757,0.054064143555504936
0.003682017613998921,0.007364035227997842,0.06100340684144093
0.002012092716044326,0.004024185432088652,0.05243057369287791
0.004221308555705556,0.008442617111411112,0.0758268856975649
0.004585473256299467,0.009170946512598935,0.07783490702110742
0.001225386139611016,0.002450772279222032,0.036365718547520895
0.045430253655597753,0.09086055925238595,0.2502028271422854
0.027041320282673302,0.054082640565346604,0.18639844804336983
0.004310281927480121,0.008620563854960243,0.07598531954655689
0.0020682038298998253,0.004136407659799651,0.05393277225749833
0.0012937082838107017,0.0025874165676214034,0.04328343265556863
0.0011211938490565184,0.0022423876981130368,0.03945935205556452
0.0006615821562442241,0.0013231643124884482,0.027982891487356807
0.0009216070594058172,0.0018432141188116345,0.03463620221841016
0.0005421643282738436,0.0010843286565476872,0.025133984616591727
0.0005951207425912993,0.0011902414851825986,0.027668149885721506
0.0006557479863545268,0.0013114959727090537,0.028048400071981762
0.0006162816316483648,0.0012325632632967296,0.029890419097085084
0.0008183185163878598,0.0016366370327757197,0.0330391558552427
0.0012144529656109983,0.0024289059312219965,0.038574848581837226
0.0011338630343561006,0.002267726068712201,0.04093699189335374
0.00040511098289560516,0.0008102219657912103,0.02425895897571796
0.0005140283642093989,0.0010280567284187978,0.02810165341694041
0.0002623643315023421,0.0005247286630046842,0.019439677911161978
0.00041459841658917994,0.0008291968331783599,0.024845196494633067
0.0009809654100389968,0.0019619308200779935,0.03711586532216253
0.0004252538509384911,0.0008505077018769822,0.025504436935963375
0.00290332088074235,0.0058066417614847,0.05409915786668924
0.005978268543055622,0.011956537086111245,0.08925393137947789
0.0033711609657919844,0.006742321931583969,0.06740115482825786
0.0028503618326859784,0.005700723665371957,0.06405133709777147
0.0068579628986177405,0.013715925797235481,0.09782856272899412
0.0007967979957486803,0.0015935959914973605,0.034749277784223
0.000842409731205862,0.001684819462411724,0.0345127079536074
0.0015265915764855111,0.0030531831529710222,0.04386730199164179
0.0005702897416280654,0.0011405794832561307,0.02913430948475642
0.0006147540095590946,0.0012295080191181893,0.030950489420709864
0.0006867940486594242,0.0013735880973188483,0.030736794379273697
0.002590526163606098,0.005181052327212196,0.05723926814805184
0.002768304124765564,0.005536608249531128,0.0630831162877647
0.003881243927364965,0.00776248785472993,0.06788381336123815
0.0011138212800298269,0.0022276425600596538,0.03909179961109268
0.0009315200953811394,0.0018630401907622789,0.035663020464458635
0.0008427518094452223,0.0016855036188904446,0.03493102294658976
0.0008316209740008621,0.0016632419480017242,0.03198209008384895
0.007406164504729012,0.014812329009458024,0.09822700191289187
0.0007045377115381208,0.0014090754230762417,0.0320297794616116
0.00036903059737401886,0.0007380611947480377,0.02281507536452929
0.0005298540819840777,0.0010597081639681554,0.02348275874475283
0.008994939959458341,0.017989879918916683,0.10417495562162782
0.0007518332520930926,0.0015036665041861853,0.03143026043253485
0.0009347255907142328,0.0018694511814284656,0.03618124793366795
0.00529600005613377,0.01059200011226754,0.081273715919815
0.0044308097138647485,0.008861619427729497,0.07465075931644866
