run,TestTimes,VoltageV,CurrentA,SurfaceTempdegC,TsurfaceK,deltaTK,SoCproxy,powerW,dVdt,dTdt,window_mean_temp_C,window_max_temp_C,temp_rise_from_start_C
k4,12243.887608,2.9687061309814453,-16.747283935546875,27.04442596435547,300.19442596435545,2.0444259643554688,0.27570948881261487,49.717764496745076,-0.007170438766479492,0.0,26.72798128671181,27.11008644104004,2.3350563049316406
k4,12244.886408,2.9623911380767822,-16.747047424316406,27.04442596435547,300.19442596435545,2.0444259643554688,0.2719947871039895,49.61130487874652,-0.006314992904663086,0.0,26.83346939086914,27.11008644104004,2.3350563049316406
k4,12245.886208,2.9557321071624756,-16.7470703125,27.61474609375,300.76474609375,2.61474609375,0.26807771009557385,49.49985342356376,-0.006659030914306641,0.5703201293945312,27.05301170349121,27.61474609375,2.905376434326172
k4,12246.887608,2.946924924850464,-16.746551513671875,27.61474609375,300.76474609375,2.61474609375,0.2628970146179199,49.35083006093191,-0.008807182312011719,0.0,27.272554016113283,27.61474609375,2.905376434326172
k4,12247.886008,2.9377851486206055,-16.746994018554688,27.61474609375,300.76474609375,2.61474609375,0.2575206756591797,49.19907031174807,-0.009139776229858398,0.0,27.386618041992186,27.61474609375,2.905376434326172
k4,12248.886608,2.934844493865967,-16.746620178222656,28.17759895324707,301.32759895324705,3.1775989532470703,0.2557908787446863,49.14872602092146,-0.002940654754638672,0.5628528594970703,27.613252639770508,28.17759895324707,3.468229293823242
k4,12249.887008,2.9286816120147705,-16.746261596679688,28.17759895324707,301.32759895324705,3.1775989532470703,0.25216565412633557,49.04446840818491,-0.006162881851196289,0.0,27.83988723754883,28.17759895324707,3.468229293823242
k4,12250.887508,2.9239373207092285,-16.747100830078125,28.17759895324707,301.32759895324705,3.1775989532470703,0.24937489453484027,48.96747313074593,-0.004744291305541992,0.0,27.95245780944824,28.17759895324707,3.468229293823242
k4,12251.886708,2.918699264526367,-16.74724578857422,28.77894401550293,301.9289440155029,3.7789440155029297,0.24629368501551008,48.88017396595387,-0.005238056182861328,0.6013450622558594,28.185297393798827,28.77894401550293,4.069574356079102
k4,12252.886308,2.9146816730499268,-16.747032165527344,28.77894401550293,301.9289440155029,3.7789440155029297,0.2439303959117216,48.812267730840176,-0.00401759147644043,0.0,28.418136978149413,28.77894401550293,4.069574356079102
k4,12253.887608,2.9054512977600098,-16.746856689453125,29.35665463948838,302.5066546394884,4.356654639488397,0.23850076338824103,48.65717650177248,-0.009230375289916992,0.5777106239854497,28.653948115397675,29.35665463948838,4.647284980064551
k4,12254.886108,2.8999178409576416,-16.747474670410156,29.356712341308594,302.50671234130857,4.356712341308594,0.2352457887986127,48.56630058770861,-0.005533456802368164,5.770182021436199e-05,28.88977079300998,29.356712341308594,4.647342681884766
k4,12255.886508,2.8938140869140625,-16.74701690673828,29.356712341308594,302.50671234130857,4.356712341308594,0.23165534524356615,48.46275343850721,-0.0061037540435791016,0.0,29.125593470622285,29.356712341308594,4.647342681884766
k4,12256.886708,2.8871331214904785,-16.746780395507812,29.979845688627396,303.12984568862737,4.9798456886273925,0.2277253655826344,48.35018435819802,-0.006680965423583984,0.6231333473188023,29.365773805247176,29.979845688627396,5.270476029203568
k4,12257.887508,2.8826913833618164,-16.746994018554688,29.979907989501953,303.12990798950193,4.979907989501953,0.22511257844812727,48.27641535449948,-0.004441738128662109,6.230087455705302e-05,29.60596660004698,29.979907989501953,5.270538330078125
k4,12258.886008,2.8777575492858887,-16.746780395507812,29.979907989501953,303.12990798950193,4.979907989501953,0.22221032310934624,48.19317370940553,-0.004933834075927734,0.0,29.7306172700497,29.979907989501953,5.270538330078125
k4,12259.886808,2.872976779937744,-16.747512817382812,30.609357833862305,303.7593578338623,5.609357833862305,0.21939810584573183,48.11521544605057,-0.004780769348144531,0.6294498443603516,29.981146368560438,30.609357833862305,5.899988174438477
k4,12260.886008,2.8692634105682373,-16.7470703125,30.609357833862305,303.7593578338623,5.609357833862305,0.2172137709224925,48.051756081869826,-0.003713369369506836,0.0,30.23167546707118,30.609357833862305,5.899988174438477
k4,12261.887008,2.8652431964874268,-16.746910095214844,30.609357833862305,303.7593578338623,5.609357833862305,0.21484893911025102,47.983970212500935,-0.004020214080810547,0.0,30.357577896118165,30.609357833862305,5.899988174438477
k4,12262.886408,2.8605875968933105,-16.74683380126953,31.21779441833496,304.36779441833494,6.217794418334961,0.21211035111371207,47.90578505914527,-0.004655599594116211,0.6084365844726562,30.605155181884765,31.21779441833496,6.508424758911133
k4,12263.886208,2.8569421768188477,-16.74712371826172,31.21779441833496,304.36779441833494,6.217794418334961,0.20996598636402802,47.84556409110519,-0.0036454200744628906,0.0,30.852732467651368,31.21779441833496,6.508424758911133
