loss,mse,rmse
0.2069449873336677,0.4966124641837918,0.45959887454020126
0.0029971274144998746,0.005994254828999749,0.06507913738053728
0.0027899116228599706,0.005579823245719941,0.06041045545890637
0.0030864184675908303,0.0061728369351816605,0.06152246748822947
0.006302376273303601,0.012604752546607203,0.09047251556358941
0.009798792719821349,0.019597585439642698,0.11379052038824597
0.010104668785161251,0.020209337570322502,0.11040077040156399
0.004613210282351636,0.009226420564703273,0.08359297341364738
0.0019731786381377682,0.0039463572762755365,0.05626089085957834
0.0022235756641984824,0.004447151328396965,0.058051716959611935
0.001191233011776863,0.002382466023553726,0.04373419836054665
0.0007656197957416012,0.0015312395914832025,0.033351923547709335
0.0007157219576230274,0.0014314439152460549,0.03142531843955761
0.0013893426469846193,0.0027786852939692386,0.044281076670128414
0.0015142030899617318,0.0030284061799234637,0.0463983624834906
0.003670131650973677,0.007340263301947354,0.0695340937705009
0.002531234458339376,0.005062468916678752,0.0591996488336764
0.0042948791562664995,0.008589758312532999,0.07355815700146479
0.003315230307292383,0.006630460614584766,0.06684678197269897
0.0022382591452660768,0.0044765182905321535,0.05001588304097728
0.006444627379332578,0.012889254758665156,0.09214427360853591
0.004257738389947894,0.008515476779895788,0.07435042073333321
0.0020254560436882597,0.0040509120873765195,0.05459305729305783
0.0016503302227564827,0.0033006604455129655,0.04640198677669388
0.005876911478575399,0.011753822957150798,0.07825610709267777
0.014486739620259833,0.028973479240519667,0.1356660849656668
0.0034401561973133434,0.006880312394626687,0.06897006418507595
0.0013553442567018619,0.0027106885134037238,0.04463010603356381
0.0006404393085389316,0.0012808786170778633,0.03100611421872269
0.0007297729494486656,0.0014595458988973312,0.031476337012121235
0.00046619939043271837,0.0009323987808654367,0.025975673033118055
0.0006455934194904826,0.0012911868389809652,0.03039147782853091
0.0014284992976762942,0.0028569985953525883,0.046642917578785935
0.0005949261532640031,0.0011898523065280062,0.027627169692816287
0.0013917161430178461,0.0027834322860356923,0.04356669579850292
0.003778800077013814,0.007557600154027628,0.07803157288671846
0.0007578686381984644,0.0015157372763969289,0.03438830457918056
0.0012440970298154173,0.0024881940596308346,0.04076930644087397
0.004192418079866628,0.008384836159733256,0.0739473297000657
0.0011018412231280379,0.0022036824462560757,0.03735965679629476
0.00049772314769025,0.0009954462953805,0.027168502583615965
0.000507345904662106,0.001014691809324212,0.027301277239601334
0.0005798756492323535,0.001159751298464707,0.02770162743588837
0.0018492231770973636,0.003698446354194727,0.050884576562743686
0.000803400644897849,0.001606801289795698,0.029537036366361593
0.00032466690248242374,0.0006493338049648475,0.020892921798898803
0.00185123681894293,0.00370247363788586,0.04665050385882715
0.0023018635547487065,0.004603727109497413,0.05056130928410725
0.001949219427724647,0.003898438855449294,0.05179894685309816
0.0011105718068428324,0.002221143613685665,0.038412016099802666
0.000489993752202659,0.000979987504405318,0.026652875090284005
0.0037895348001764835,0.007579069600352967,0.05951050965284759
0.009867373333879907,0.019734746667759814,0.11104849891362155
0.0072703471636392444,0.014540694327278489,0.09554311446845531
0.002556260050701221,0.005112520101402442,0.057112767426115645
0.0026163134166676785,0.005232626833335357,0.060860220311124896
0.0008369660845169342,0.0016739321690338684,0.034734201871535995
0.00037704141675919356,0.0007540828335183871,0.023270884885561543
0.0005309692680750775,0.001061938536150155,0.026556481507473757
0.0006403752654832361,0.0012807505309664722,0.029840353005505228
0.0006426859372652416,0.0012853718745304832,0.02996766116385433
0.0003021578293219018,0.0006043156586438036,0.021266911593084404
0.0018805584704219276,0.003761116940843855,0.053175761884489615
0.001227857515005609,0.002455715030011218,0.03744863394750645
0.00215646212967982,0.00431292425935964,0.05586627500083346
0.0014421928416013898,0.0028843856832027797,0.04407505617271383
0.0009274058766361312,0.0018548117532722623,0.036583253681393604
0.0011838030815155222,0.0023676061630310444,0.04117746908193479
0.0008653589373134073,0.0017307178746268147,0.0335478688826083
0.000625042963182065,0.00125008592636413,0.029422440693121065
0.0007281562696736326,0.0014563125393472652,0.03214361773979209
0.001507857826663599,0.003015715653327198,0.043713270118097204
0.00061683372593046,0.00123366745186092,0.02877963858039735
0.005146806987393976,0.010293613974787952,0.07978129054891406
0.0019478463235201788,0.0038956926470403576,0.04631620592304638
0.0005247754291631636,0.0010495508583263271,0.027843063199807973
0.0019479040702208295,0.003895808140441659,0.04558287168151469
0.00041789080986090287,0.0008357816197218057,0.02489711439188618
0.0004583600100003624,0.0009167200200007248,0.024510540024304837
0.0003614629171907281,0.0007229258343814562,0.022016723198791992
0.0022025839201852285,0.004405167840370457,0.04516286356072244
0.0025103605015144017,0.0050207210030288035,0.058901158953690295
0.0008450089326849487,0.0016900178653698973,0.032675847477678745
0.00023588106807191157,0.00047176213614382313,0.01901550996933713
0.0005658911762572182,0.0011317823525144365,0.027744576865625748
0.00043243525987555267,0.0008648705197511053,0.025631263344125313
0.00047138210858337244,0.0009427642171667449,0.024774627058536974
0.006390924852414539,0.012781849704829078,0.0888584714878786
0.0018177119357035251,0.0036354238714070503,0.04941761672992695
0.0003230803845223239,0.0006461607690446478,0.021201901564181044
0.000780431349023109,0.001560862698046218,0.030695179373769744
0.0004431242164291571,0.0008862484328583141,0.024589117135634865
0.0007002673247937652,0.0014005346495875304,0.0313337924557605
0.0009928035337287095,0.001985607067457419,0.03385543702593581
0.0004384494621524334,0.0008768989243048668,0.024250943107869138
0.0011802858903000764,0.0023605717806001528,0.038147024359393794
0.00085565094666465,0.0017113018933293,0.03132006437094374
0.0038488438376412153,0.007697687675282431,0.06841833832335066
0.0007277657397607627,0.0014555314795215255,0.03193723049329279
0.00021188002887572122,0.00042376005775144243,0.017707472245281488
0.0008233401844649562,0.0016466803689299124,0.029127848863015074
0.00039618818516816656,0.0007923763703363331,0.023122621312368564
0.0017809696471357557,0.0035619392942715113,0.046725923960496275
0.0025567954895013355,0.005113590979002671,0.05698505745499165
0.0006357297001714314,0.0012714594003428628,0.02804952391193478
0.0019418054126121701,0.0038836108252243403,0.047811388718448096
0.00093454197708938,0.00186908395417876,0.033546206305505005
0.0020031933064191517,0.004006386612838303,0.053914114651451635
0.0004445927976274862,0.0008891855952549724,0.02410621021635371
0.00044239546414999426,0.0008847909282999885,0.02494369400891947
0.0007948960635619553,0.0015897921271239106,0.033900491663484605
0.0006801223569048241,0.0013602447138096481,0.027751862128906242
0.0016130831422683572,0.0032261662845367144,0.04678306882511583
0.0010756857326899305,0.002151371465379861,0.036489490979024534
0.0005857942405520453,0.0011715884811040907,0.028597723462848695
0.0003505383008448373,0.0007010766016896746,0.022354907395511672
0.0011665557853262583,0.0023331115706525167,0.03774344738476075
0.0007587572098435879,0.0015175144196871758,0.03311689110176468
0.001313351558924562,0.002626703117849124,0.0383787016163568
0.006064472830004959,0.012128945660009919,0.09070704262340804
0.0013139515247991306,0.0026279030495982613,0.03838486709426363
0.0009583945574696053,0.0019167891149392106,0.0355147273648627
0.0002724191463942459,0.0005448382927884918,0.018975390736678883
0.00025109876262140694,0.0005021975252428139,0.018648458907816124
0.0002735168454760301,0.0005470336909520602,0.02030701415504438
0.0021345034896063674,0.004269006979212735,0.05490311450482189
0.0015083690241699042,0.0030167380483398084,0.04212161290834283
0.00033250266343887457,0.0006650053268777491,0.020984749545573028
0.00045344962119714464,0.0009068992423942893,0.02593782494546144
0.00024992631568404084,0.0004998526313680817,0.018375085828547643
