loss,mse,rmse
0.12794957535807044,0.271726511891133,0.3902595206562962
0.007044340899551571,0.014097906150066461,0.09414132593000042
0.0076106184185196725,0.015221407348898148,0.07528658162669412
0.02202060793819588,0.04404121587639176,0.14781927668622563
0.013747388234436844,0.02749477646887369,0.12987736563331315
0.004583009689762159,0.009166019379524317,0.05736280346422323
0.012725768292148132,0.025451536584296264,0.13376649115234612
0.005897502198838213,0.011795004397676426,0.08257383260809417
0.0024642444644415815,0.004928488928883163,0.04447047458046914
0.002112397642013418,0.004224795284026836,0.046226511039172434
0.0037578272894149578,0.0075156545788299155,0.06872718334863229
0.003110027537689218,0.006220055075378436,0.059228100132064095
0.0034460174278978326,0.006892034855795665,0.07033889768728321
0.0017207353386213852,0.0034414706772427704,0.04854814334040774
0.0007828930425570693,0.0015657860851141386,0.030567344276434077
0.0004828381576065307,0.0009656763152130614,0.022277021226805766
0.0003450898710683857,0.0006901797421367714,0.018093895101420846
0.0003493977751171075,0.000698795550234215,0.018889145801326127
0.0004032299863228315,0.000806459972645663,0.021044707822147755
0.00031183063781371957,0.0006236612756274391,0.01715650721536284
0.00048605372326814434,0.0009721074465362887,0.02444346740875127
0.0005514564791216767,0.0011029129582433533,0.024340378055681608
0.0005124480904929182,0.0010248961809858363,0.025769322671528372
0.0003291625695828161,0.0006583251391656322,0.019819000798244297
0.0007963483662245656,0.0015926967324491313,0.024843915297450232
0.0017054809524779558,0.0034109619049559115,0.048146705495725785
0.008332277133246992,0.016664554266493985,0.08439153570881379
0.004208811208391897,0.008417622416783795,0.07704285612562671
0.007721185718500172,0.015442371437000344,0.09044577657810546
0.0023806304406792022,0.0047612608813584045,0.042188498387778446
0.0018141485437669453,0.0036282970875338907,0.04479804642032832
0.0004328715649705828,0.0008657431299411656,0.019857919590348112
0.00045640249770713127,0.0009128049954142625,0.024677196870158825
0.0011184274016126697,0.0022368548032253395,0.03718101471396429
0.0004120170809349994,0.0008240341618699988,0.02236213757756299
0.0005043993414062698,0.0010087986828125396,0.025245031381824188
0.000865056109478246,0.001730112218956492,0.034424330520310575
0.000489855881746085,0.00097971176349217,0.024919044846735364
0.0003553634646761696,0.0007107269293523392,0.02045182968473195
0.0006014403600870213,0.0012028807201740425,0.02138379190998551
0.002526666818743349,0.005053333637486698,0.05848166755832998
0.0038355578816370844,0.007671115763274169,0.07348129165891026
0.0009816163008411292,0.0019632326016822584,0.03541563013235905
0.004112453117444861,0.008224906234889723,0.07405014745891095
0.0011459327558895893,0.0022918655117791786,0.03697683266364038
0.0005276098147078301,0.0010552196294156603,0.025779247124280247
0.0006416075500571391,0.0012832151001142783,0.026678162453962224
0.00020742122848105282,0.00041484245696210564,0.01659131740452722
0.00037920468886097424,0.0007584093777219485,0.021240131866319904
0.00024317307691441265,0.0004863461538288253,0.017029039596673103
0.0001787541706465033,0.0003575083412930066,0.014694505487568676
0.0011871261771277985,0.002374252354255597,0.03623783591735576
0.008386266751001261,0.016772533502002522,0.10019072378054261
0.0033008877571254354,0.006601775514250871,0.0602379223198763
0.0030433227503213595,0.006086645500642719,0.05724062327894249
0.0005320017706919446,0.001064003541383889,0.02646814343586032
0.00038385982495400735,0.0007677196499080147,0.02198298557445274
0.0003089923088899533,0.0006179846177799066,0.01871274362451264
0.0003270036491699102,0.0006540072983398204,0.019964467896248346
0.00029888121228590796,0.0005977624245718159,0.01893341137162809
0.0003504736063271301,0.0007009472126542602,0.019647329933442443
0.0013518360151026953,0.0027036720302053906,0.03909165429733028
0.0019144895787324653,0.0038289791574649306,0.041641034624938456
0.0007720261996198019,0.0015440523992396038,0.030114538336472055
0.0012357978261227183,0.0024715956522454365,0.03911551471932658
0.00015461976525362584,0.0003092395305072517,0.01293466607125343
0.00018211364464052946,0.0003642272892810589,0.013410358915072201
0.0007169131154033234,0.0014338262308066468,0.03253109557886741
0.001059951749558812,0.002119903499117624,0.033578011230565606
0.0020890829139267857,0.0041781658278535715,0.047998017731671484
0.014607578271696703,0.029215156543393406,0.13916684891030726
0.010040477313616845,0.02008095462723369,0.11662073626316019
0.0014967645486901153,0.0029935290973802306,0.04164879837439262
0.0006477019320592653,0.0012954038641185305,0.028909883318868068
0.00040107884872903857,0.0008021576974580771,0.021984884145370285
0.0005158101304486097,0.0010316202608972194,0.022260714422944666
0.0004830647926480326,0.0009661295852960652,0.02433541882117944
0.0005669259240245797,0.0011338518480491595,0.02598557315234627
0.00031385741563302156,0.0006277148312660431,0.017269864525379878
0.00046004902798943344,0.0009200980559788669,0.02484013607525932
0.0007172236345533228,0.0014344472691066455,0.029525494668632746
0.00025922879816237454,0.0005184575963247491,0.017986780571352157
0.00020589064139002743,0.00041178128278005486,0.014586676161187435
0.00015997994946417293,0.00031995989892834585,0.012542628936768909
0.0013957861977993552,0.0027915723955987105,0.04138683796627447
0.0007204817623135438,0.0014409635246270876,0.028666373595063174
0.0016126383779594886,0.003225276755918977,0.0470852509373799
0.0054400363979506695,0.010880072795901339,0.08268091881847275
0.005702542148303889,0.011405084296607778,0.0845888660089778
0.002541372237276716,0.005082744474553432,0.050648687716706525
0.0025038020202438407,0.0050076040404876815,0.05406042578896242
0.0004697810213883713,0.0009395620427767426,0.023436107908907745
0.0002459663903729441,0.0004919327807458882,0.015370766070139196
0.0002937959844790125,0.000587591968958025,0.019457255945807057
0.00033942597902288134,0.0006788519580457627,0.021278570386181986
0.00016577919060815864,0.0003315583812163173,0.013935300358571111
